income,family_size,previous_claims,benefits_received,loan_default,property_owned,age,aadhar_linked_accounts,phone_linked_accounts,rural_flag,location_changes,application_frequency,same_bank_accounts,ip_application_count
34781,4,2,1,1,0,46,1,1,1,2,5,2,7
44923,3,2,1,1,0,31,3,1,0,2,1,0,6
42185,3,1,1,0,0,18,1,1,0,0,1,1,1
79855,2,3,3,1,1,41,2,1,1,3,3,0,9
39413,3,1,1,1,0,32,1,1,1,0,3,1,3
20063,5,5,2,1,0,52,2,3,0,2,3,2,5
22398,2,2,1,0,1,50,1,2,0,1,1,0,0
15000,2,0,0,0,0,27,2,3,0,0,0,0,1
65961,2,0,0,0,0,23,4,3,0,0,1,1,0
55096,6,0,0,1,0,49,2,2,0,0,0,1,4
48826,2,0,0,1,2,41,4,2,0,0,1,1,3
62409,8,5,4,1,1,38,4,2,0,4,4,0,4
63175,2,1,1,1,0,36,1,1,0,2,7,0,4
31702,1,2,2,0,0,35,2,2,1,0,6,1,2
163691,4,2,1,1,0,22,1,2,0,2,6,0,5
122655,1,2,2,0,1,36,2,3,0,1,2,1,1
125922,8,5,1,0,0,45,2,1,0,1,4,2,2
37363,4,0,0,1,0,46,1,1,0,3,4,1,3
29622,5,3,2,1,1,34,3,1,1,1,3,0,3
22390,5,1,1,1,0,62,2,1,0,0,6,2,5
20854,4,3,3,1,0,20,2,3,0,2,5,0,2
59432,3,0,0,1,0,48,2,3,0,2,4,3,10
54360,3,0,0,0,1,20,5,1,0,1,0,0,0
39388,2,0,0,1,0,34,2,2,0,2,5,1,0
15000,6,3,3,0,0,29,1,3,0,0,5,1,0
40983,2,2,1,1,0,50,2,1,0,1,5,0,6
24396,3,1,1,1,0,33,1,3,0,0,4,1,3
25372,9,10,6,0,0,45,3,1,1,0,5,2,2
47188,8,0,0,1,1,35,3,3,0,2,2,0,12
97339,4,2,1,0,1,61,1,2,1,2,1,1,0
53851,4,0,0,1,1,36,1,1,0,1,3,0,10
56281,5,0,0,0,2,49,2,2,0,1,1,1,0
15000,5,2,2,1,0,42,3,3,0,3,4,1,5
54313,4,2,2,1,0,18,2,3,0,0,2,0,7
23649,4,2,1,1,1,31,2,2,0,0,3,1,2
46680,4,1,1,1,0,50,3,1,0,1,2,0,7
36687,6,1,1,0,0,39,3,1,0,3,4,0,1
16943,6,2,2,1,0,18,2,3,0,1,2,2,3
255354,3,1,1,0,0,51,3,1,0,0,3,0,0
15000,4,5,5,1,0,50,2,2,0,1,5,0,5
125027,2,3,3,0,0,60,2,2,0,3,4,2,1
254482,2,6,3,0,2,32,1,1,1,1,6,0,1
32608,5,3,2,1,1,20,1,2,0,3,5,2,6
28812,3,2,2,1,0,32,2,2,0,1,4,0,3
99794,3,5,5,1,1,58,3,2,0,2,6,0,8
19245,6,6,4,1,0,24,2,3,0,4,4,2,4
168080,5,3,3,0,0,53,3,1,0,1,2,2,3
59248,4,1,1,0,2,45,2,1,0,0,3,3,1
147520,2,0,0,1,0,25,3,1,0,1,2,0,7
83818,3,2,1,0,1,42,1,1,0,0,1,2,2
37303,6,0,0,0,0,38,2,3,0,0,1,0,3
25328,6,1,1,1,0,18,1,3,1,1,2,0,3
32346,4,1,1,0,1,39,2,2,0,0,1,1,1
60202,4,2,1,1,1,36,2,1,0,0,6,0,0
33288,3,3,3,0,0,37,1,2,0,2,3,0,3
65210,4,1,1,0,0,23,1,1,0,0,2,0,0
97367,6,0,0,0,1,55,3,2,0,0,2,1,2
35537,5,0,0,1,2,56,2,1,0,1,2,2,4
25159,3,2,1,0,0,33,1,1,1,0,3,1,1
48989,3,4,2,0,0,18,1,1,0,2,8,2,2
49575,4,0,0,1,0,34,3,1,1,1,0,2,2
50168,2,3,3,0,0,44,1,4,1,1,4,2,1
37553,5,4,2,1,0,25,2,3,1,0,6,1,3
18255,2,0,0,0,0,41,1,4,0,1,1,2,2
69347,4,0,0,0,0,24,3,1,0,1,1,0,2
32580,7,0,0,0,1,43,2,3,1,1,1,0,1
17320,6,0,0,0,0,38,1,2,0,0,1,1,0
167446,3,3,1,0,0,29,1,1,1,1,4,1,1
78617,4,1,1,0,1,27,5,2,0,3,2,0,2
138925,4,0,0,1,1,40,3,3,1,2,3,3,4
114730,2,1,1,0,0,45,1,1,0,0,1,1,0
28901,3,0,0,0,0,47,3,2,0,2,0,1,5
15000,3,0,0,1,1,51,1,1,0,1,1,0,7
20418,7,1,1,1,0,36,1,1,0,2,2,0,11
17617,2,0,0,1,1,55,5,2,0,1,2,0,4
42698,4,1,1,0,0,61,2,2,0,1,2,2,1
36398,3,0,0,1,0,26,3,4,0,2,3,0,3
15000,7,5,4,0,2,34,1,1,1,2,5,1,3
103305,5,1,1,0,0,45,2,1,0,1,0,0,2
29720,2,0,0,0,0,38,1,2,0,0,2,0,1
94389,8,1,1,0,0,37,1,3,0,1,2,0,1
56170,2,0,0,0,0,45,2,1,0,0,0,3,0
25619,7,1,1,1,1,38,2,2,1,1,6,1,5
70874,2,5,4,1,0,25,2,1,0,4,5,0,7
98359,4,3,1,0,0,33,3,2,1,1,3,0,2
21737,6,0,0,1,0,41,3,1,0,2,5,3,4
25579,1,3,3,1,0,48,1,2,0,1,4,0,6
42391,3,2,1,0,0,40,2,1,1,1,1,1,0
34607,1,6,3,1,0,24,1,2,0,1,4,2,7
19816,7,0,0,1,0,53,1,4,0,0,7,1,6
45292,3,1,1,0,1,18,2,1,1,1,0,0,0
104736,4,2,1,1,0,30,1,2,1,2,3,0,7
28504,2,0,0,0,0,55,1,1,0,0,2,1,0
17806,5,2,2,0,0,42,2,1,0,2,4,1,3
50082,3,1,1,0,0,48,4,2,0,4,1,1,2
15000,5,5,5,1,0,43,4,1,1,1,5,1,4
32776,6,2,2,1,0,32,2,2,0,1,6,2,7
22355,4,0,0,1,0,24,1,1,1,0,2,0,5
15000,5,5,2,0,0,51,1,3,1,0,0,0,3
57184,6,2,1,0,0,47,5,3,0,2,2,3,0
34582,2,0,0,0,0,37,1,2,1,0,0,1,0
15000,4,0,0,0,0,23,1,3,0,0,2,1,0
21503,9,6,1,1,0,45,4,2,1,5,10,1,5
50903,5,4,3,1,0,28,2,2,0,0,5,2,6
25940,3,1,1,1,0,25,2,4,1,0,4,1,3
20896,3,3,2,1,1,39,3,1,0,5,6,1,4
23232,3,3,3,1,0,48,3,1,0,1,3,0,5
51666,5,1,1,0,0,40,2,1,0,1,1,1,1
102423,3,0,0,0,1,55,1,1,0,1,1,1,0
15000,3,2,1,1,0,32,3,1,0,1,3,0,7
142824,5,0,0,1,0,18,2,1,0,0,3,1,4
72420,3,2,1,1,1,52,1,1,0,2,3,0,2
22032,6,1,1,0,0,49,1,1,0,0,1,1,0
15000,6,4,4,1,0,47,2,1,0,0,10,1,4
26886,1,5,4,1,0,53,2,2,0,0,7,0,5
29606,5,1,1,1,0,46,1,2,0,1,3,1,5
46292,6,2,2,1,0,66,1,1,0,1,4,2,5
15000,5,0,0,1,0,32,4,4,1,1,3,2,4
29218,4,1,1,0,0,35,2,2,0,0,2,1,0
42324,6,2,2,0,0,18,3,1,0,1,1,1,1
19755,4,1,1,0,1,40,2,1,0,1,4,2,1
16814,5,3,1,0,0,25,3,1,0,0,3,2,2
22439,2,0,0,0,1,31,1,1,0,1,1,1,4
32271,2,1,1,0,0,18,1,1,1,0,0,1,2
124827,4,1,1,1,0,18,3,4,0,1,1,0,2
79200,3,2,1,1,1,66,3,1,1,2,8,2,1
38762,6,2,2,1,0,52,1,1,1,3,7,1,8
59975,4,0,0,0,0,40,1,2,0,1,1,0,2
183897,9,2,1,0,2,31,2,1,0,0,3,1,2
15000,5,1,1,0,0,53,2,3,1,0,1,3,0
66088,3,5,5,1,0,70,3,1,1,0,10,0,5
77970,2,0,0,1,0,50,2,1,0,3,3,1,3
56372,3,0,0,0,0,21,1,1,0,1,1,1,1
15000,2,4,3,1,0,45,1,2,0,2,3,0,6
48784,5,0,0,0,0,52,2,1,1,0,1,2,1
187843,5,3,1,0,0,52,2,1,0,1,2,1,1
118539,3,1,1,1,0,20,2,3,1,2,4,3,8
15000,7,3,1,0,2,45,2,1,1,0,4,1,0
50651,4,1,1,0,0,18,3,1,0,0,2,1,0
15000,4,1,1,1,1,46,2,1,1,1,5,0,7
15000,6,0,0,0,0,25,1,2,0,0,0,3,0
20878,4,3,1,1,0,18,2,1,0,0,4,0,5
32472,2,0,0,0,0,36,1,1,0,0,1,0,1
54207,7,0,0,0,0,41,1,1,1,0,0,2,1
19893,5,0,0,1,0,30,1,2,1,0,3,1,6
67361,4,0,0,1,1,55,2,1,0,2,2,0,4
15000,2,3,2,1,0,35,1,3,0,0,4,3,3
56769,3,0,0,0,0,30,3,1,0,0,1,1,1
51550,5,0,0,0,0,36,4,1,1,0,0,0,0
18374,8,1,1,0,1,21,1,1,0,0,2,3,1
15000,3,3,3,1,1,42,3,3,0,1,3,0,3
16206,3,3,1,0,1,38,1,1,0,0,3,1,0
54221,5,1,1,1,0,41,1,2,0,2,1,0,9
200533,8,1,1,0,0,18,2,2,0,0,1,0,0
89988,2,0,0,1,0,33,2,1,0,3,3,1,6
23807,4,0,0,0,1,58,1,2,0,1,0,0,3
56977,7,3,2,1,0,42,2,2,0,0,1,0,3
29339,4,1,1,1,2,47,2,1,1,1,5,1,4
62553,6,1,1,0,1,18,2,1,0,1,0,2,1
68252,3,2,2,0,0,24,2,1,0,1,3,2,4
109641,2,1,1,0,0,26,1,2,0,0,0,2,2
30283,2,1,1,1,0,32,2,1,0,0,2,2,1
19639,4,0,0,0,0,41,2,1,1,0,1,2,0
20062,9,2,1,1,1,33,1,2,0,3,2,1,2
15000,1,0,0,1,0,32,1,3,0,0,6,2,6
87112,6,3,2,1,0,29,2,1,0,3,6,0,4
17284,6,1,1,0,0,32,2,1,1,2,6,0,2
15000,6,1,1,0,0,51,2,1,0,0,2,0,0
76124,1,2,1,1,1,67,1,1,0,3,7,0,8
62152,4,2,1,1,0,67,1,1,0,3,4,0,9
59374,6,2,2,1,0,27,2,3,0,0,7,0,4
15000,8,0,0,0,1,35,2,3,0,0,0,1,1
16513,7,2,2,1,1,35,2,1,1,0,4,0,1
77645,4,0,0,0,0,50,1,3,0,0,0,2,0
15000,6,4,2,0,0,53,1,3,0,0,3,3,1
15000,6,1,1,1,0,30,4,3,0,1,1,2,9
61438,8,0,0,0,0,34,4,1,0,1,2,1,4
25728,9,0,0,0,1,37,1,1,0,0,2,1,2
113987,6,0,0,1,0,45,3,1,0,1,5,0,6
31050,3,8,8,1,1,46,1,1,0,1,10,0,3
30231,7,1,1,1,0,51,2,1,1,1,2,2,3
29149,2,2,2,1,0,41,1,1,0,1,4,0,2
15000,3,3,2,0,0,60,1,1,0,1,1,3,0
16021,9,2,1,1,0,43,2,2,0,2,3,1,4
26295,4,2,2,1,0,18,4,1,0,0,7,1,4
76753,4,6,2,1,0,25,2,1,0,2,3,0,3
24078,6,0,0,1,0,28,2,2,0,1,7,0,7
31186,3,1,1,0,0,22,1,3,0,1,3,1,4
23880,3,1,1,1,1,33,5,1,0,3,2,0,2
22618,5,3,2,1,0,47,1,1,0,0,4,0,1
31871,7,2,1,1,0,32,2,1,0,0,7,1,2
245315,5,0,0,0,1,41,1,1,0,0,1,2,3
37550,8,0,0,1,0,28,2,2,0,2,7,1,9
15049,3,1,1,1,0,35,3,1,1,2,4,0,2
47219,5,4,2,1,0,46,1,3,0,4,8,1,5
67217,8,0,0,1,0,30,3,1,1,0,1,0,2
46644,6,0,0,1,0,24,1,2,0,2,0,0,5
86193,5,2,2,0,0,39,2,2,0,1,4,3,0
24482,7,0,0,0,0,47,2,1,1,0,1,0,1
19999,5,0,0,0,0,30,1,4,0,0,1,1,4
15000,3,0,0,0,0,34,2,1,0,0,0,1,0
43184,4,0,0,1,0,24,1,1,0,0,5,2,7
38893,6,1,1,1,0,21,2,2,1,0,6,1,3
25458,4,1,1,0,0,18,1,1,1,0,0,3,3
19487,1,0,0,1,0,18,4,3,0,1,4,2,4
31097,6,2,1,1,0,37,1,1,1,0,3,0,5
80054,2,1,1,0,0,44,1,3,0,0,0,2,3
17264,2,1,1,0,0,36,3,1,0,1,3,2,0
71645,4,0,0,1,0,23,1,1,1,0,6,2,3
41239,10,1,1,1,2,42,3,1,1,2,2,1,5
29706,6,2,1,1,0,49,2,1,1,2,4,0,6
45940,5,5,3,1,0,32,2,1,0,2,8,0,4
15000,4,1,1,1,0,22,1,3,0,3,3,0,3
97705,4,4,2,1,0,39,1,2,1,0,6,1,2
15000,6,0,0,0,0,44,4,1,1,3,1,3,3
18957,3,1,1,0,0,39,2,1,0,0,3,1,1
114862,2,0,0,0,0,38,2,2,0,0,2,3,0
43291,1,1,1,0,0,45,1,1,0,0,3,1,1
31904,5,2,2,0,0,18,1,2,1,2,2,1,1
15000,4,2,2,1,0,36,2,1,0,3,4,1,8
15000,5,5,2,1,1,32,2,1,0,0,6,1,5
60667,8,0,0,0,0,29,1,2,1,0,1,1,2
53189,4,0,0,0,0,39,3,4,1,1,0,0,0
23361,5,1,1,1,0,49,2,1,0,2,5,2,5
25358,2,5,5,1,0,40,2,1,0,2,5,0,8
16165,6,3,3,1,0,18,1,1,0,1,4,0,4
15000,5,0,0,0,0,26,2,2,0,0,0,0,2
80096,4,4,1,1,0,30,1,1,0,2,7,1,7
15000,3,1,1,1,0,34,1,4,0,2,4,1,6
240689,3,0,0,0,1,45,1,1,0,0,0,1,0
20654,4,0,0,0,0,37,1,2,0,1,1,0,2
21242,5,1,1,0,0,34,1,2,0,0,0,1,1
15000,4,0,0,0,0,49,3,1,0,1,0,0,2
22599,5,0,0,0,0,20,2,3,0,3,1,1,1
116566,4,0,0,0,2,50,4,1,0,0,1,3,2
15000,3,0,0,1,1,38,2,1,0,1,4,0,6
87252,7,0,0,0,0,36,3,1,0,0,2,2,0
15000,3,0,0,0,0,65,3,3,0,0,0,3,1
15364,3,1,1,1,0,62,2,1,1,0,5,2,6
15000,2,2,1,1,2,63,1,2,0,2,4,0,6
38345,3,5,2,0,1,49,1,1,0,1,4,0,4
26346,3,3,1,1,0,18,1,1,0,3,3,0,8
82608,1,4,4,1,0,28,5,1,0,2,7,1,3
34314,5,1,1,0,0,50,2,1,0,1,3,1,0
16165,3,0,0,0,0,51,2,2,1,0,2,0,0
155517,4,2,2,0,1,48,1,3,1,1,2,0,1
33557,5,1,1,0,0,18,2,3,1,0,2,1,0
15000,4,1,1,1,0,29,2,2,0,0,1,1,7
184956,6,0,0,0,0,36,3,1,1,0,2,2,0
84487,6,6,5,0,0,38,3,1,0,1,2,1,1
49509,4,2,1,0,0,34,2,2,0,0,1,2,2
58236,3,4,4,0,0,20,1,1,0,2,5,1,1
104947,6,1,1,0,0,52,1,3,0,0,3,0,3
24524,3,1,1,0,0,27,2,1,1,0,0,1,2
58380,3,1,1,0,1,34,2,1,1,0,2,1,5
30624,6,2,1,1,0,65,1,2,1,2,3,1,3
19062,4,4,3,0,1,29,1,1,0,2,7,0,0
49682,8,2,2,0,0,53,2,2,0,3,2,2,1
63532,1,0,0,0,0,26,4,3,0,0,0,1,1
40464,2,1,1,1,0,44,4,1,1,1,1,0,5
38887,6,4,3,1,0,37,2,1,0,3,6,0,5
44717,5,2,1,1,1,38,2,3,1,1,4,2,3
18061,4,10,2,0,0,58,2,1,1,4,9,2,2
105689,3,0,0,0,0,52,4,2,1,0,0,1,0
15000,1,1,1,0,0,34,1,2,0,3,2,1,5
15000,5,0,0,0,1,35,2,2,0,1,1,0,1
155069,5,1,1,0,1,43,3,3,0,1,1,0,2
25650,6,1,1,0,0,29,4,2,0,0,2,0,0
37985,3,3,1,1,1,56,2,1,0,0,4,0,7
27812,3,1,1,1,0,18,1,1,0,2,1,0,3
70619,5,1,1,0,0,34,1,1,1,0,3,0,0
57587,3,0,0,1,0,53,2,1,0,1,2,0,2
39037,5,1,1,0,0,37,4,3,1,0,2,0,0
61036,4,1,1,0,0,70,1,2,1,1,4,1,1
34404,5,0,0,0,1,39,3,3,0,0,1,1,2
27558,8,1,1,0,1,18,1,3,0,0,2,1,1
61003,4,7,7,1,1,39,1,2,0,3,5,0,5
15000,1,1,1,0,1,58,1,1,0,0,1,2,2
119457,2,2,1,1,0,46,2,1,1,2,3,0,4
32490,4,1,1,0,0,18,3,1,1,1,2,1,1
159937,2,0,0,0,0,33,2,3,0,0,0,1,2
21698,2,1,1,0,1,24,2,3,0,1,0,0,1
15000,4,1,1,0,1,41,1,2,0,2,0,1,5
102704,3,2,1,0,0,40,2,1,0,1,2,3,0
98127,6,0,0,1,1,18,2,1,0,1,1,1,1
54533,4,5,1,1,0,33,1,2,0,0,6,0,4
34509,2,1,1,1,0,56,4,3,0,0,0,1,3
28457,5,2,2,0,0,41,2,2,1,0,1,0,1
230158,2,2,2,0,2,62,2,2,0,0,5,2,1
47568,6,1,1,1,0,33,2,1,1,1,1,0,5
88970,3,1,1,0,0,46,1,1,1,2,0,2,1
41711,2,0,0,1,1,60,2,1,0,1,2,1,4
19950,4,0,0,0,0,32,1,1,1,2,2,0,7
42898,4,0,0,0,1,52,1,3,0,0,0,1,2
232028,6,3,2,0,0,35,2,3,0,0,1,0,1
39556,4,5,3,1,1,22,1,3,1,1,4,0,2
98194,5,1,1,1,0,24,1,2,0,1,3,0,1
35528,5,0,0,0,0,45,2,1,0,1,3,1,0
23805,6,3,2,0,0,34,1,2,1,0,1,1,1
31910,6,1,1,0,0,53,1,1,1,2,2,3,1
36353,2,2,1,1,0,53,1,1,0,0,8,2,4
28894,4,5,3,1,2,37,4,4,0,1,3,1,5
41439,5,1,1,0,0,43,4,3,1,0,1,0,2
300000,4,2,1,0,0,18,1,1,0,2,1,0,5
70326,5,2,1,1,1,35,1,2,0,0,6,1,5
89156,4,0,0,1,0,29,1,1,0,0,4,0,2
19097,3,0,0,0,2,30,1,2,1,0,0,0,1
15000,4,9,5,1,0,41,4,1,0,1,8,0,5
172258,3,1,1,0,0,51,2,1,1,0,3,1,1
27832,2,0,0,1,0,38,4,2,0,0,2,0,6
137135,3,1,1,1,0,27,1,1,0,3,5,2,6
76620,2,2,1,1,0,18,1,1,0,4,1,1,3
23138,7,2,2,0,0,23,1,2,0,0,2,3,2
124018,3,8,7,1,0,48,1,3,1,2,3,0,2
15000,3,3,2,0,0,28,2,1,0,4,3,0,2
34836,4,1,1,1,0,45,2,1,0,0,3,1,4
45516,4,2,2,0,0,31,1,4,1,1,2,2,3
51356,3,0,0,0,0,46,1,1,0,0,2,1,0
62165,4,0,0,0,2,38,2,3,0,0,3,0,2
31999,5,2,2,0,0,27,1,2,0,2,2,1,2
26191,10,0,0,0,0,36,1,1,1,0,1,0,1
39570,3,1,1,1,0,19,2,1,1,0,3,0,5
15000,2,5,2,0,0,44,2,1,1,2,5,1,1
31381,4,0,0,1,0,23,1,2,1,1,5,1,4
21175,5,0,0,0,0,50,1,1,0,2,1,2,1
28818,5,4,2,1,0,42,1,3,1,0,6,2,3
41617,4,0,0,1,0,52,2,1,0,0,4,0,2
16126,5,2,1,1,1,36,2,1,0,1,8,1,5
54199,1,2,1,0,0,43,1,2,0,1,2,1,0
15000,2,1,1,0,0,47,2,1,0,1,1,1,1
62416,7,2,2,0,0,46,1,2,1,1,1,1,1
28556,3,6,1,1,0,42,1,1,0,0,7,0,3
30098,2,3,1,0,0,36,2,3,0,0,0,1,2
55051,4,1,1,1,1,65,2,1,0,1,2,1,8
31862,7,0,0,0,0,26,2,1,1,0,0,2,0
35288,4,2,1,1,0,31,1,1,1,1,3,1,3
27459,3,3,1,1,0,26,1,1,1,2,5,2,7
27574,3,2,2,0,1,38,3,1,1,1,1,1,1
133822,7,0,0,0,0,28,1,1,0,0,1,2,0
60145,5,0,0,0,1,58,3,1,0,0,3,0,0
111326,6,1,1,0,2,34,1,1,0,1,1,3,0
15000,2,1,1,0,0,34,1,1,0,1,1,3,1
20901,1,4,2,1,0,36,2,2,0,0,7,0,1
28237,4,1,1,0,0,53,2,2,1,1,0,1,1
123248,2,5,5,1,0,28,2,1,0,5,5,0,7
15000,6,3,1,0,0,41,2,2,0,1,0,2,2
23589,3,3,1,0,0,52,2,1,1,0,7,2,1
36239,4,1,1,0,0,26,1,3,0,0,2,1,0
22438,5,1,1,0,0,39,2,1,0,0,2,0,1
32308,6,1,1,0,1,57,3,1,0,2,2,1,3
30569,2,1,1,0,1,60,3,1,1,2,0,1,1
68987,1,1,1,1,1,33,2,1,0,2,5,1,8
15000,6,0,0,0,0,28,2,3,1,0,0,2,2
55886,3,5,5,1,1,46,1,1,0,4,3,2,8
15000,3,1,1,1,0,35,2,1,0,1,1,0,3
21219,9,2,2,1,0,51,2,1,0,1,0,1,6
37001,4,4,3,1,0,30,2,2,0,0,4,1,5
21074,2,3,3,0,0,38,2,1,1,2,2,3,1
35757,6,2,1,0,0,49,1,4,0,0,0,1,0
22175,6,1,1,1,1,47,3,1,0,1,5,0,6
44305,3,6,4,0,0,53,4,2,1,1,4,1,1
18245,4,0,0,0,0,60,2,2,1,0,1,2,1
60063,2,2,2,1,0,24,1,1,0,3,4,0,4
20559,3,0,0,1,0,38,1,1,0,0,1,2,8
181631,5,4,2,1,0,30,2,1,0,0,5,0,0
47686,5,2,2,0,0,47,1,1,0,2,2,1,0
90744,7,1,1,0,0,41,2,1,1,0,0,0,2
54632,8,0,0,0,0,45,2,3,0,1,2,1,1
36565,2,4,1,1,1,53,4,1,1,4,7,1,7
213588,3,0,0,1,0,19,1,2,0,0,8,1,7
83992,2,0,0,0,2,33,4,1,0,0,1,1,2
51192,1,2,1,0,0,47,2,2,1,3,2,2,1
15000,7,0,0,0,0,39,2,1,0,1,1,1,1
50344,2,2,2,0,0,65,1,1,1,0,1,0,0
15000,3,3,1,0,1,51,2,1,0,3,2,1,5
81904,2,5,3,1,0,45,3,1,0,0,4,0,3
46271,4,0,0,0,0,46,3,2,0,0,1,2,2
35571,4,3,2,1,0,26,3,1,1,1,3,2,6
37108,5,1,1,0,1,38,4,1,1,0,1,1,3
15000,3,1,1,1,1,25,3,2,0,3,2,2,5
15000,3,2,1,1,0,18,2,3,0,3,8,1,8
15000,3,2,2,0,0,39,1,1,0,0,3,1,1
39542,3,3,2,1,0,39,1,2,0,1,6,1,3
98566,8,3,2,1,1,40,3,1,0,1,4,1,3
111337,3,2,2,0,0,38,2,1,0,5,3,1,6
42221,4,0,0,0,0,49,5,1,1,0,1,1,1
45755,4,3,3,0,0,51,2,4,0,3,2,1,2
47990,3,0,0,0,0,54,3,3,1,0,1,0,1
101305,2,0,0,0,1,64,2,2,1,1,0,1,2
66644,4,0,0,0,0,50,1,1,1,1,0,1,3
15000,4,1,1,0,0,51,2,1,1,0,1,0,1
40873,2,3,1,0,1,49,2,1,0,1,2,1,1
87020,2,1,1,1,1,48,1,3,0,1,1,2,3
90348,1,5,1,0,0,45,1,2,0,2,3,0,2
300000,2,1,1,1,0,46,2,1,1,0,4,0,4
15000,5,1,1,1,0,24,2,2,1,0,4,1,6
42411,5,1,1,0,0,34,2,2,0,0,3,3,0
137341,5,0,0,0,0,57,3,2,1,1,1,0,2
15000,4,0,0,1,0,49,2,1,0,1,4,1,2
15000,1,4,2,1,0,41,2,1,1,2,5,0,6
61856,1,2,2,0,0,38,1,2,0,2,3,1,2
79581,6,0,0,0,2,42,2,2,1,1,1,1,3
61012,2,7,4,0,0,39,1,1,0,1,6,0,3
15000,4,0,0,0,0,39,1,2,1,1,2,0,2
64358,1,3,3,1,1,43,3,1,0,0,1,1,2
41151,6,3,2,0,0,34,5,1,0,1,1,0,3
156835,4,2,2,0,2,53,3,1,0,1,1,1,3
26766,7,7,5,1,0,30,1,3,1,2,5,0,7
43449,3,0,0,0,0,45,4,1,0,0,2,1,1
55184,3,4,4,0,1,41,2,1,0,0,1,3,1
45993,7,0,0,0,0,61,1,2,0,0,2,0,0
15000,2,1,1,0,0,35,2,1,0,1,0,1,4
46810,8,0,0,0,0,49,2,1,0,0,2,0,1
80271,5,6,4,0,0,36,2,1,1,5,2,1,6
15000,2,0,0,0,0,46,2,1,1,2,1,0,3
44007,6,3,3,1,1,43,3,2,0,3,6,0,3
15000,5,1,1,1,0,67,1,1,0,0,5,0,4
148627,10,0,0,0,0,42,1,1,1,1,0,2,2
73157,5,0,0,1,0,40,1,3,0,1,7,0,5
36862,2,3,2,1,0,42,2,1,0,1,4,0,5
31320,4,5,2,1,1,30,1,1,0,1,3,1,2
138590,7,4,1,1,1,37,4,1,0,2,5,1,3
16760,8,1,1,0,0,46,1,3,0,0,1,0,2
31329,6,2,1,0,0,18,2,1,0,1,1,1,3
41700,2,1,1,0,2,35,4,1,0,1,1,0,3
41378,5,0,0,0,0,60,1,4,0,1,1,0,0
15000,4,2,1,0,0,43,1,2,0,1,1,1,0
23914,5,1,1,0,1,33,1,1,0,0,0,3,2
15000,4,2,2,1,0,26,3,1,0,0,3,1,4
27400,1,3,3,1,1,48,1,2,0,0,3,0,3
39763,4,0,0,0,0,26,1,1,0,0,0,1,1
48384,5,1,1,1,2,55,2,1,0,2,3,2,3
15000,4,1,1,1,0,41,1,1,0,2,4,0,5
59387,2,2,2,0,2,18,2,2,0,3,2,3,1
32555,3,4,4,1,0,27,3,3,0,0,6,1,5
103679,5,5,5,0,0,37,2,1,0,2,4,0,3
33456,3,0,0,0,0,52,1,2,0,1,2,2,0
23820,3,0,0,1,1,47,1,2,0,1,4,1,6
145250,2,3,2,1,0,29,1,2,0,3,6,0,9
42068,4,2,1,1,0,47,3,1,0,2,5,1,6
21082,6,0,0,0,0,48,1,2,0,1,2,2,0
32944,3,2,1,0,0,58,2,3,1,1,6,2,1
74617,7,2,1,0,1,22,2,2,0,0,2,0,1
46756,9,1,1,0,0,23,3,2,1,2,3,0,1
19327,2,0,0,0,1,38,4,2,1,0,1,0,0
27139,6,0,0,0,2,48,1,1,0,0,1,0,1
38551,5,2,2,1,0,30,2,1,0,0,5,2,2
29795,5,5,3,1,0,18,4,3,0,1,5,0,6
35571,5,0,0,0,1,18,1,1,0,1,1,2,0
66589,2,4,4,1,1,40,1,2,0,4,5,1,5
161578,1,0,0,0,1,52,3,1,0,3,1,0,3
66187,3,4,1,0,1,47,4,3,0,1,2,3,2
300000,8,2,1,0,0,57,1,3,0,1,3,0,1
15000,2,1,1,0,0,32,1,1,1,0,1,1,0
122466,6,6,5,0,0,54,3,3,1,3,4,1,1
60656,3,5,4,0,1,55,1,1,0,0,4,1,1
21500,5,0,0,1,0,22,2,1,0,0,3,0,3
58285,6,1,1,1,0,40,2,1,0,0,9,0,4
118952,3,2,1,1,0,33,1,1,0,2,4,0,12
50347,3,4,2,1,0,43,2,1,0,0,2,0,4
53937,4,2,2,0,0,37,1,2,0,0,3,2,1
153431,5,0,0,0,0,39,1,4,0,1,0,0,3
18716,5,4,4,1,0,47,3,2,0,1,3,2,10
32631,6,2,1,0,0,44,3,3,0,0,1,2,0
41203,4,0,0,0,1,35,1,2,0,0,0,0,1
28914,6,0,0,0,0,52,4,1,0,0,1,1,1
15000,4,1,1,0,1,38,3,1,1,3,2,0,0
33462,7,3,2,1,0,24,1,1,0,4,4,1,7
103668,1,2,1,0,0,40,4,2,0,0,2,1,1
22321,8,0,0,1,0,43,1,3,0,1,3,0,2
34661,2,2,1,0,0,18,5,2,0,0,2,0,1
48735,4,1,1,0,0,38,1,2,1,1,4,1,2
239128,2,4,1,0,1,19,3,1,0,1,1,1,1
15000,5,1,1,0,0,23,1,4,1,1,0,0,0
19030,6,2,1,0,1,45,1,4,1,2,1,2,4
71673,3,2,2,0,1,34,1,2,0,2,6,0,3
15000,4,0,0,1,2,29,1,1,0,2,3,2,2
112098,3,2,1,0,1,57,1,2,1,2,2,2,0
86606,6,5,5,1,0,25,2,1,0,1,4,0,2
